global_plotid,projectid,nftid,latitude,longitude,offsets,emitted,ingress,soi_text,uuid
7868,Avatime_phase1,251,6.88626,0.40101,6.979848385,1.941288352,8.921136856,None,1469c967-81d3-467b-8bec-fe0b668f25ca
7869,Avatime_phase1,15722,6.88716,0.40101,8.755527496,1.474021912,10.22954941,None,2a9571eb-7a6b-4483-bd1b-5a3b3bf304aa
7870,Avatime_phase1,18548,6.89524,0.40101,6.975009918,2.138763666,9.113773346,None,9cdba4f4-1a5c-42ef-9f89-ed2edb0e53e4
7871,Avatime_phase1,8518,6.90243,0.40101,6.191039085,2.607498884,8.798538208,None,78886eb0-6266-4241-9f6a-f405d793c82a
7872,Avatime_phase1,14437,6.90692,0.40101,7.275687695,2.25164175,9.527329445,None,0e3f52ea-d258-4c74-819c-af30c81a9deb
7873,Avatime_phase1,6608,6.90782,0.40101,6.234420776,2.095609426,8.330030441,None,a82ad1c7-f63e-447a-8beb-addf95f8a8a2
7874,Avatime_phase1,11427,6.77397,0.40191,6.857699394,2.709207773,9.566906929,None,c8ed061c-714a-42ed-b874-51d85b428630
7875,Avatime_phase1,11112,6.77487,0.40191,6.595990658,2.472080708,9.068071365,None,7f672936-bde9-4398-a423-b64482d3cc1a
7876,Avatime_phase1,9315,6.77577,0.40191,7.228586197,2.764576197,9.993162155,None,739c6b99-e253-4fb3-9740-7aeaa853a309
7877,Avatime_phase1,3761,6.77666,0.40191,6.709550858,2.619625807,9.329176903,None,b545c263-0453-45bb-80c3-c8896033f328
7878,Avatime_phase1,7948,6.77756,0.40191,7.591500759,3.169774532,10.76127529,None,6ca70d60-5bb8-4f31-bb07-6125310dab2d
7879,Avatime_phase1,10108,6.77846,0.40191,6.219029427,2.498520136,8.717549324,None,76ac6fc0-eaf3-44a6-9859-87f0e0465daa
7880,Avatime_phase1,16844,6.78205,0.40191,7.337300301,3.601847649,10.93914795,None,cb55a34b-1175-4b66-a142-21a42953feaa
7881,Avatime_phase1,10571,6.78295,0.40191,7.152306557,3.144249201,10.29655552,None,1dfa1e8c-4274-4ff6-92ad-3d2fb9b2d38b
7882,Avatime_phase1,17906,6.78655,0.40191,6.092299461,2.216970682,8.309269905,None,e97279f8-936a-470d-9b28-fd59dd6ba981
7883,Avatime_phase1,7044,6.78744,0.40191,6.104506493,2.314923048,8.419429779,None,68fe859c-0da1-4198-9227-51d1fa6f48e5
7884,Avatime_phase1,194,6.78834,0.40191,6.176196098,2.384037018,8.560233116,None,702b3eda-006c-47e3-a829-d75dc6e61c41
7885,Avatime_phase1,16676,6.78924,0.40191,6.091600418,2.311819792,8.403420448,None,3e36e35f-aee8-49d4-ada3-69ee98c9d7de
7886,Avatime_phase1,15025,6.79014,0.40191,6.144120216,2.354040384,8.498160362,None,2784795a-3909-4844-9c8b-89c5b18918b2
7887,Avatime_phase1,14815,6.79104,0.40191,6.269451141,2.388654709,8.65810585,None,7ea1b343-1f04-4e31-94f5-37054940c1d8
7888,Avatime_phase1,16470,6.79194,0.40191,6.247397423,2.39557147,8.642969131,None,10cdb954-78f3-4802-b2c1-a41891e1f22f
7889,Avatime_phase1,7028,6.79283,0.40191,6.081166267,2.299944878,8.381111145,None,567ef78a-1166-4972-a7fe-e8651f0f40ac
7890,Avatime_phase1,1224,6.79373,0.40191,6.079051971,2.298410416,8.377462387,None,0de6b1ef-9ed3-4c76-a7d7-3663bf5aef79
7891,Avatime_phase1,340,6.79463,0.40191,6.079051971,2.298410416,8.377462387,None,6ce66684-e18d-439a-80d8-d1b786e81df5
7892,Avatime_phase1,13625,6.79553,0.40191,6.079051971,2.298410416,8.377462387,None,8b3f08c3-bbdc-4f57-926c-0ae1c3eaeb19
7893,Avatime_phase1,134,6.79643,0.40191,6.079051971,2.298410416,8.377462387,None,48e3b52f-bfc5-4b86-83f1-eefa3d00c33e
7894,Avatime_phase1,8938,6.79732,0.40191,6.079051971,2.298410416,8.377462387,None,bbd5fff0-2a38-4c17-990f-63864b6476d3
7895,Avatime_phase1,6257,6.79822,0.40191,6.079052925,2.298410416,8.377463341,None,f5b64449-133e-4a55-84e5-ebf05ff62426
7896,Avatime_phase1,14848,6.79912,0.40191,6.079282761,2.298429489,8.37771225,None,dbf0e869-ec49-40db-9e88-55049d194f47
7897,Avatime_phase1,17348,6.80002,0.40191,6.079725266,2.298465014,8.378190041,None,2abda0e2-261c-4d7c-8690-5eb2c300ae29
7898,Avatime_phase1,12690,6.80092,0.40191,6.079450607,2.29867959,8.378129959,None,7e145a8b-7670-4c56-b051-4dd881327f98
7899,Avatime_phase1,5321,6.80182,0.40191,6.079593658,2.298733473,8.37832737,None,010195a7-c8b4-4abb-b4cb-5446b0c3ac41
7900,Avatime_phase1,2441,6.80271,0.40191,6.079130173,2.298448801,8.377578735,None,2d7021d9-0c1f-4bdc-b4a4-ca5350c355b1
7901,Avatime_phase1,14330,6.80361,0.40191,6.079051971,2.298410416,8.377462387,None,6f9f63e0-c586-4286-9b64-23d111c8a010
7902,Avatime_phase1,12955,6.80451,0.40191,6.079081535,2.298452377,8.377533913,None,0495facf-489e-428f-9603-fb097555f1b8
7903,Avatime_phase1,7451,6.80541,0.40191,6.108715057,2.316099167,8.424814224,None,a6e947a6-df3b-45e2-a7bf-0aed9e7f5515
7904,Avatime_phase1,9875,6.80631,0.40191,7.219015598,2.796388149,10.01540375,None,05f38e62-7fbe-439a-86fb-56ac2355fe8f
7905,Avatime_phase1,10133,6.80721,0.40191,7.723116875,2.643148422,10.3662653,None,3dc6c62d-fa3e-4efd-83d4-e2c21a336686
7906,Avatime_phase1,4801,6.8081,0.40191,6.669244766,2.316426992,8.985671997,None,ab257035-01b4-43e9-a6fd-c416f7730da7
7907,Avatime_phase1,7702,6.809,0.40191,6.08735466,2.298628807,8.385983467,None,8a2a19e9-dfd4-4cc6-b48a-bba5a73c2f1f
7908,Avatime_phase1,8709,6.8099,0.40191,6.079051971,2.298410416,8.377462387,None,1fac0c0b-f5e7-4080-b243-aafa17e07574
7909,Avatime_phase1,4718,6.81349,0.40191,6.120944977,2.475445032,8.596389771,None,b6c8adee-1c63-4c20-94e1-9c8ea54cf9c9
7910,Avatime_phase1,14819,6.81439,0.40191,6.203784943,3.173816919,9.377601624,None,88acb8b1-3718-4f56-952f-f96c5e2493cd
7911,Avatime_phase1,13872,6.81529,0.40191,6.089076996,2.351022959,8.440099716,None,e76ace01-0adc-4b31-8fa5-fd4028f46942
7912,Avatime_phase1,3912,6.81619,0.40191,6.322031975,2.685698509,9.007730484,None,d113d290-fc87-4d5c-a042-5e1723e30757
7913,Avatime_phase1,19510,6.81709,0.40191,6.195783615,3.840427637,10.03621101,None,d8fcdd25-11c3-4bc8-8b72-dc1c7d069e9d
7914,Avatime_phase1,1145,6.82158,0.40191,7.997892857,5.797256947,13.7951498,None,41162e99-0cf5-4205-aed6-fc55fb05596f
7915,Avatime_phase1,14998,6.82248,0.40191,8.486701012,3.97731781,12.46401882,None,61eae5a7-e085-4488-81cc-a056bde8fa8e
7916,Avatime_phase1,5092,6.82338,0.40191,6.155351639,2.347294092,8.502645493,None,51463799-a0bf-4744-be38-d395dfbd63c5
7917,Avatime_phase1,1674,6.82787,0.40191,6.079051971,2.298410416,8.377462387,None,75afe862-57cb-4f18-9e47-be6da1d0c9e6
7918,Avatime_phase1,7582,6.82877,0.40191,6.079051971,2.298410416,8.377462387,None,b173b2f0-4894-49f0-ad38-432333059573
7919,Avatime_phase1,6428,6.82966,0.40191,6.079051971,2.298410416,8.377462387,None,8b199363-4e08-45f2-92c0-2b02baf3e7ec
7920,Avatime_phase1,5167,6.83056,0.40191,6.079051971,2.298410416,8.377462387,None,68b003f5-e101-4e47-bc66-8694a748e5bd
7921,Avatime_phase1,19367,6.83146,0.40191,6.079051971,2.298410416,8.377462387,None,e549cb3b-7358-4c2f-97b9-ac2006e97988
7922,Avatime_phase1,13564,6.83236,0.40191,6.079051971,2.298410416,8.377462387,None,12e0b01c-0d82-4e05-bb50-1edd0001b2e9
7923,Avatime_phase1,19313,6.83326,0.40191,6.079051971,2.298410416,8.377462387,None,7e954e95-b009-4f80-a71d-35db021066c8
7924,Avatime_phase1,915,6.83416,0.40191,6.079051971,2.298410416,8.377462387,None,8470908c-fb10-4303-9840-05b7aef84db5
7925,Avatime_phase1,4235,6.83505,0.40191,6.079051971,2.298410416,8.377462387,None,103c9248-b5b5-42dd-a57d-b0c8b6efe6fc
7926,Avatime_phase1,16779,6.83595,0.40191,6.079051971,2.298410416,8.377462387,None,fdf22f5e-27ce-4b6f-9c27-9b73e2b37579
7927,Avatime_phase1,10545,6.84404,0.40191,6.258027554,2.820546627,9.078574181,None,7051042d-ced2-49e2-b470-1e9adf1a8c14
7928,Avatime_phase1,16842,6.84494,0.40191,6.117827415,2.935264826,9.053092003,None,49892dbb-e3d0-47f3-911a-ce05365d2993
7929,Avatime_phase1,19287,6.84853,0.40191,6.914417267,3.017244577,9.931661606,None,9cfca1d6-2d55-4415-a9b5-d49b0d56bc99
7930,Avatime_phase1,16082,6.84943,0.40191,6.783056259,2.960015297,9.743071556,None,dcdfa255-1eb4-4499-afa9-b5c335514628
7931,Avatime_phase1,9600,6.85033,0.40191,9.724861145,2.614049911,12.33891106,None,18d78faf-bae4-486a-b06a-431a27b55d54
7932,Avatime_phase1,9030,6.85122,0.40191,10.00973034,3.05074954,13.06048012,None,dacd19ed-13cc-4a74-bff2-ffd56323a485
7933,Avatime_phase1,8821,6.85212,0.40191,7.176436901,4.53632021,11.71275711,None,2dfe9185-5291-449e-a668-689e3d6ac4a8
7934,Avatime_phase1,13377,6.85302,0.40191,6.598580837,3.858577251,10.45715809,None,876d37c8-4b5f-4805-9d7d-fdd96f2a8ed9
7935,Avatime_phase1,8841,6.85392,0.40191,6.853298664,4.202903271,11.05620193,None,8a77e074-0b39-40f9-b61b-e6023ef6bc2b
7936,Avatime_phase1,3154,6.85482,0.40191,6.370915413,2.500436783,8.871352196,None,82f7b55a-4a2f-4117-8ae6-1921f182338f
7937,Avatime_phase1,18646,6.85572,0.40191,6.100974083,2.305859804,8.406833649,None,08f3ac9f-a6de-4ea6-b801-f3873095eb5c
7938,Avatime_phase1,3259,6.8629,0.40191,7.519957542,2.275864601,9.795822144,None,30523a63-46a6-48a6-9963-b5ad9af308f4
7939,Avatime_phase1,2497,6.8638,0.40191,11.95588684,2.185776234,14.14166355,None,33ffe077-d4be-44da-ac53-2c3a198f68b2
7940,Avatime_phase1,15823,6.8647,0.40191,6.607811451,1.88971746,8.49752903,None,59a6eaa9-d1a3-47cb-ad8d-57f321ab91a1
7941,Avatime_phase1,3107,6.86919,0.40191,6.971207619,2.639905214,9.611112595,None,07df48ee-daa1-44a6-a852-f1a57ab413a5
7942,Avatime_phase1,3273,6.87009,0.40191,6.143694878,2.407674551,8.551369667,None,75f976a1-4910-4b5c-b919-857cfd861cab
7943,Avatime_phase1,11035,6.87099,0.40191,7.659021854,2.87833643,10.53735828,None,ca259ab3-ba60-4bec-9d72-a378e2af57be
7944,Avatime_phase1,19890,6.87189,0.40191,9.925515175,3.3293612,13.25487614,None,2853d2f3-30bd-4d7d-be42-aea676d2d42b
7945,Avatime_phase1,53,6.87548,0.40191,7.519591331,2.407032728,9.926624298,None,ca9a98e1-55a1-47ce-9a43-4f32a3d5e4b8
7946,Avatime_phase1,19159,6.87638,0.40191,9.731681824,2.604128361,12.33580971,None,844fb68a-82da-4507-9246-87ff94a5a1ff
7947,Avatime_phase1,10270,6.87728,0.40191,7.335407257,2.471251726,9.806658745,None,25bdc082-e5ee-48c5-a4de-d73b545c54ce
7948,Avatime_phase1,8165,6.87817,0.40191,7.316721916,2.843806505,10.16052818,None,a1651b87-efee-438c-88ee-586e6618731b
7949,Avatime_phase1,9181,6.88716,0.40191,7.201151848,2.041625977,9.242777824,None,3272f99a-fc7a-4bc5-be62-c3ec99a10083
7950,Avatime_phase1,14489,6.89524,0.40191,7.951489925,2.600289822,10.55177975,None,4c4b2feb-846d-41da-94ef-b0e03ee20565
7951,Avatime_phase1,3410,6.89614,0.40191,6.151153088,2.302746296,8.453899384,None,d46ffdb6-07ab-4ab7-98dd-7d622c1c8ec3
7952,Avatime_phase1,13466,6.90243,0.40191,6.637628078,3.023804188,9.661432266,None,2928d593-786d-4ad5-aeeb-10cbdab4decc
7953,Avatime_phase1,2594,6.90602,0.40191,6.770863533,2.408210516,9.179074287,None,103373a2-6e8f-4e27-9878-45d1c570228c
7954,Avatime_phase1,228,6.90692,0.40191,10.36193657,3.367916107,13.72985268,None,57bd37c4-c264-4b02-b1ee-3862f5ccff42
7955,Avatime_phase1,9286,6.90782,0.40191,7.790801048,2.981090546,10.77189159,None,a647c5e6-4ed4-40bd-97c2-f1d85bb2c68a
7956,Avatime_phase1,1657,6.9159,0.40191,7.79008007,2.198156357,9.988236427,None,7444ed2e-ad78-4a79-ad22-83db1cc1cb11
7957,Avatime_phase1,17265,6.9168,0.40191,6.918594837,1.489553928,8.408148766,None,36f2f857-012a-45ee-8b7b-574f70480ed2
7958,Avatime_phase1,13061,6.92758,0.40191,8.335448265,1.937220573,10.27266884,None,7a49a2f0-4be6-4984-b492-ec4e6a5a54f2
7959,Avatime_phase1,12763,6.92848,0.40191,7.879786968,1.294935584,9.174722672,None,860a9314-0a2c-4b99-a942-a0b368f664c6
7960,Avatime_phase1,3055,6.75151,0.40282,6.778653145,4.00144577,10.78009892,None,40a3d339-35e1-425c-8d42-5f276d780594
7961,Avatime_phase1,12378,6.77397,0.40282,6.373853683,2.523926735,8.897780418,None,a8089fac-4e7e-4cc0-81b9-352f38db4bcb
7962,Avatime_phase1,6680,6.77487,0.40282,6.429388523,2.628187656,9.05757618,None,f7efdfd8-8fb0-4307-9587-5bf75a73421d
7963,Avatime_phase1,9081,6.77577,0.40282,6.776274681,2.827688217,9.603962898,None,f71d5d0b-64ba-4003-8b39-dcabb7c75ae0
7964,Avatime_phase1,19537,6.77666,0.40282,6.425625801,2.0309484,8.45657444,None,70f1b2c5-d42f-4acb-a22d-21dd472c2521
7965,Avatime_phase1,6838,6.77756,0.40282,9.548578262,2.372679234,11.92125797,None,fe2f60e7-f619-4451-aaa6-3815aa15172a
7966,Avatime_phase1,17997,6.77846,0.40282,6.745192528,2.33594203,9.081134796,None,389e1c77-8ab2-41b8-99ab-fd191c410a0e
7967,Avatime_phase1,11788,6.79014,0.40282,7.088011742,3.116700172,10.20471191,None,50095820-a871-4f9b-9d7c-85bedb547cab
7968,Avatime_phase1,4692,6.79104,0.40282,6.72605896,2.70582366,9.431882858,None,7e2ee4b7-0d31-4bc0-a996-26b72944b58d
7969,Avatime_phase1,19889,6.79194,0.40282,6.480476379,2.56430912,9.0447855,None,50864cfa-5ee6-4487-8989-d219e372fef4
7970,Avatime_phase1,8999,6.79283,0.40282,6.084789753,2.302993298,8.387783051,None,228c8170-b338-4f21-8fd4-1107cc53dd66
7971,Avatime_phase1,2559,6.79373,0.40282,6.079051971,2.298410416,8.377462387,None,da17d15d-60e3-4223-8cf2-d9f6aa210c5a
7972,Avatime_phase1,8645,6.79463,0.40282,6.079051971,2.298410416,8.377462387,None,e050b03a-9a03-4df3-b5f5-51fcf8e610b5
7973,Avatime_phase1,17059,6.79553,0.40282,6.079051971,2.298410416,8.377462387,None,564a0dcd-3f38-41a2-a44a-bb31216ed4d1
7974,Avatime_phase1,8498,6.79643,0.40282,6.079051971,2.298410416,8.377462387,None,4927f817-be53-4194-846d-76010d311692
7975,Avatime_phase1,18578,6.79732,0.40282,6.079051971,2.298410416,8.377462387,None,f1879b0f-271e-40a6-9c23-4758f28760ad
7976,Avatime_phase1,8214,6.79822,0.40282,6.079758644,2.298505068,8.378263474,None,64681030-5402-41d4-9be4-5c98a342c8ff
7977,Avatime_phase1,5765,6.79912,0.40282,6.22355938,2.318214655,8.541773796,None,03f4be81-5b79-4297-bc5c-9f6e38e1e9a0
7978,Avatime_phase1,19678,6.80002,0.40282,6.520236015,2.413202047,8.933438301,None,aaedde53-5c7c-48a4-a8c1-f591b9b80135
7979,Avatime_phase1,18167,6.80092,0.40282,6.383093834,2.551661253,8.934755325,None,d312188d-8918-4bab-8f55-c6efc1f99cd6
7980,Avatime_phase1,8200,6.80182,0.40282,6.421402931,2.497758627,8.919161797,None,c671abdf-670d-4dd0-bce6-7f857e1193fe
7981,Avatime_phase1,5652,6.80271,0.40282,6.127158165,2.321346521,8.448504448,None,d6810ac4-b098-4a3e-8b03-731ca88d0c72
7982,Avatime_phase1,15967,6.80361,0.40282,6.079122066,2.298440456,8.377562523,None,2eba0bce-4c1d-4f2b-bb24-3b9f5fef5345
7983,Avatime_phase1,1370,6.80541,0.40282,6.079051971,2.298260927,8.37731266,None,bec3cc60-a22f-4f79-949c-d0f6469dc507
7984,Avatime_phase1,18612,6.80631,0.40282,6.373167038,2.34075737,8.713924408,None,f2fcb797-ad34-4c37-9b73-93f39b1440c5
7985,Avatime_phase1,13389,6.80721,0.40282,7.029517651,2.406899929,9.43641758,None,8c1e0fe0-5c55-435c-aaca-d82b6e91bf9c
7986,Avatime_phase1,3371,6.8081,0.40282,6.280239105,2.316578865,8.59681797,None,acc42e0d-d904-45be-b6e0-e17f4cb0cf9d
7987,Avatime_phase1,4211,6.809,0.40282,6.0812397,2.298490524,8.379730225,None,78a6748f-20e8-403e-b097-646bb816190c
7988,Avatime_phase1,6741,6.8117,0.40282,6.105606079,2.30668807,8.412294388,None,42590cc3-a0ce-40e1-8a1b-6017c05f2c9f
7989,Avatime_phase1,13860,6.8126,0.40282,6.54142952,2.323588133,8.865017891,None,c3e82d4a-138d-4602-8967-f394b240c948
7990,Avatime_phase1,327,6.81349,0.40282,7.095039368,2.455046654,9.550086021,None,4f981f58-6382-478b-89ec-b61ea186ce03
7991,Avatime_phase1,11891,6.81439,0.40282,7.755669594,2.652221441,10.40789127,None,a64d395f-eff0-4329-a18b-fdcefd62e1db
7992,Avatime_phase1,87,6.81529,0.40282,6.143708229,2.316812277,8.460520744,None,0770b971-4ac5-40db-8cbd-699959926e6d
7993,Avatime_phase1,9252,6.81619,0.40282,6.152941704,2.369983673,8.522925377,None,2c33f339-7e17-43e3-8add-54d5bc9d018d
7994,Avatime_phase1,13253,6.81709,0.40282,6.187402725,2.477607012,8.665009499,None,cd5a1bf0-ccc8-4a2b-bb6e-fccf27eb34c6
7995,Avatime_phase1,15304,6.81799,0.40282,6.086482048,2.315990448,8.402472496,custard apple tree: Custard Apple Tree,7c27894b-1662-4398-810f-88942ab0fbf2
7996,Avatime_phase1,2493,6.81888,0.40282,6.137400627,2.320210695,8.457611084,custard apple tree: Custard Apple Tree,7301cb1d-787f-4a32-9b9e-da4c2c3663de
7997,Avatime_phase1,853,6.81978,0.40282,7.646706581,3.270727396,10.91743374,None,35545a00-8630-4833-90e1-c6eae68dded0
7998,Avatime_phase1,14723,6.82068,0.40282,7.662302494,4.55707407,12.21937656,None,41c668c7-2fa6-4246-9616-7292898f1c34
7999,Avatime_phase1,6035,6.82158,0.40282,9.135642052,4.242833138,13.37847519,None,e1714d37-6273-4056-808d-cd0f309a253f
8000,Avatime_phase1,11068,6.82248,0.40282,7.657104015,2.925299168,10.58240318,None,24f6ab93-7c31-42af-bf71-435e287d2c88
8001,Avatime_phase1,14773,6.82338,0.40282,6.090699196,2.314933062,8.405632019,None,886892b6-30f3-4eea-ac7e-51c36ca56312
8002,Avatime_phase1,1272,6.82697,0.40282,6.103585243,2.308890104,8.412475586,None,0b37aa62-fc8d-4034-ae83-2029f55131d3
8003,Avatime_phase1,2422,6.82787,0.40282,6.100729942,2.30141902,8.4021492,None,8e264133-5234-4f8c-b120-662246df3d58
8004,Avatime_phase1,16005,6.82877,0.40282,6.079428673,2.298462152,8.377890587,None,5331d89e-5470-4394-b91c-93ea9990e85d
8005,Avatime_phase1,9125,6.84314,0.40282,6.115989208,2.387937069,8.503926277,None,3a2ae295-1348-48c8-8285-ac9965392125
8006,Avatime_phase1,1938,6.84404,0.40282,6.924574375,4.394250393,11.31882477,None,0478bac7-3bc7-4558-a6c5-a0e0879c1d97
8007,Avatime_phase1,12796,6.84494,0.40282,6.538534641,4.011599064,10.55013371,None,39fc4fc4-8826-4953-af80-79adf420bbd4
8008,Avatime_phase1,9868,6.84853,0.40282,6.088920593,2.313385725,8.402306557,None,02e3dc73-4884-4f6f-9dc8-e15f525b868a
8009,Avatime_phase1,5565,6.84943,0.40282,6.125053406,2.307265282,8.432318687,None,ac2dba6a-7fc5-4ebb-af32-be81c9dcc317
8010,Avatime_phase1,19426,6.85033,0.40282,8.007068634,2.397734404,10.40480328,None,0ccb6f64-5bae-46e4-b68e-5d46b6cf8a34
8011,Avatime_phase1,3704,6.85122,0.40282,8.965537071,4.163077354,13.12861443,None,0fce0ce3-27d6-4690-8a80-24be9be0f2f7
8012,Avatime_phase1,5703,6.85302,0.40282,6.161373615,5.742650509,11.90402412,None,22697eef-0f40-40d6-a962-0dde7f500911
8013,Avatime_phase1,13093,6.86021,0.40282,6.14683342,2.300789595,8.447623253,None,544f7690-84ae-45ad-981d-e2dd4fd34a21
8014,Avatime_phase1,376,6.86111,0.40282,7.886575699,2.865995407,10.75257111,None,285566da-556c-431f-b8ac-24e81bd6ffed
8015,Avatime_phase1,14929,6.862,0.40282,7.274497986,3.268155336,10.54265308,None,7351a40e-167c-417d-b739-3ec2db44a999
8016,Avatime_phase1,78,6.8629,0.40282,6.098521233,2.572693586,8.671215057,None,0bca38d7-5c42-4bbd-9d49-7b151cf8da40
8017,Avatime_phase1,17464,6.8638,0.40282,6.634982109,2.265870094,8.900852203,None,3bad69b2-be23-4d7c-a3f5-c5d87517e33c
8018,Avatime_phase1,19978,6.87099,0.40282,6.207919121,2.372843027,8.580761909,None,dba99383-4cca-42c0-8424-6648bb15d6a7
8019,Avatime_phase1,443,6.87189,0.40282,6.783212662,2.416041613,9.199254036,None,540255dc-e5e5-46d6-8c64-45e7aaa5ae54
8020,Avatime_phase1,10321,6.87278,0.40282,8.455210686,2.616264105,11.07147503,None,7da1cbed-18e0-4272-a775-57fc1fed53bb
8021,Avatime_phase1,13055,6.87638,0.40282,11.00526524,2.85346961,13.85873508,None,06f10945-213a-47b6-8ca0-eb5b7408da56
8022,Avatime_phase1,10465,6.87728,0.40282,6.652472973,1.906858087,8.55933094,None,513fcb67-5161-4aca-9354-ed55063fbb3d
8023,Avatime_phase1,7105,6.88626,0.40282,7.569904327,2.750711679,10.32061577,None,56f789a7-2e88-4ba3-9485-f589d90a60d1
8024,Avatime_phase1,2425,6.89704,0.40282,6.176575661,2.297481775,8.474057198,None,63bd7ad1-f407-4ecb-9ba1-619a8b0d9e5e
8025,Avatime_phase1,19494,6.90063,0.40282,7.647116661,2.575916529,10.22303295,None,6163a15a-bb2c-4182-9200-90bc1caed4ba
8026,Avatime_phase1,17160,6.90243,0.40282,6.318300247,2.457379103,8.775679588,None,b447e80e-fb5d-40bc-ae70-307da8161f61
8027,Avatime_phase1,2830,6.90602,0.40282,8.279715538,2.825842857,11.1055584,None,7e31f8b1-1083-47f4-9bc1-451da1259a6f
8028,Avatime_phase1,13203,6.90692,0.40282,8.732523918,4.036594391,12.76911831,None,6a070ee1-67e1-43b8-ad21-3f353308e430
8029,Avatime_phase1,15376,6.90782,0.40282,7.460735321,3.829123735,11.28985882,None,2c2bf193-3bfb-4962-a4a3-829ef076c1ed
8030,Avatime_phase1,5688,6.90872,0.40282,7.45134306,3.428031445,10.8793745,None,7d2274a2-849b-4849-beef-329bbe80deef
8031,Avatime_phase1,10896,6.9159,0.40282,6.377765656,2.276986837,8.654752731,None,33e8d4c1-6eb6-4e3c-bbee-12d74cf004e9
8032,Avatime_phase1,12762,6.92758,0.40282,9.587989807,2.225708008,11.81369781,None,5b03b9a6-9735-4971-804d-dec6b9dd7e39
8033,Avatime_phase1,15647,6.92848,0.40282,10.73317337,2.265584469,12.99875832,None,ac40450c-6ae8-4f37-9959-473543d9a1db
8034,Avatime_phase1,13915,6.92938,0.40282,6.536623478,2.087196827,8.623820305,None,8c3c7386-2420-42ea-b30e-5474399d215b
8035,Avatime_phase1,9027,6.75241,0.40372,7.052191734,5.891490936,12.94368267,None,76c98226-3025-430b-a36e-ad88b99a9bcf
8036,Avatime_phase1,15632,6.77307,0.40372,6.374391556,2.761067629,9.135458946,None,0853a33c-bdce-40fe-9950-c76309af0ea9
8037,Avatime_phase1,9240,6.77397,0.40372,7.100656033,3.482129574,10.58278561,None,14aa1229-6d18-4c2d-8be3-0bbe28bac0ac
8038,Avatime_phase1,1209,6.77487,0.40372,6.203426361,2.413613558,8.61703968,None,264e6da5-e30b-463e-b1c0-22c0908c32d5
8039,Avatime_phase1,13541,6.77666,0.40372,6.249426842,1.934920073,8.184347153,None,db9d3bb5-6721-49d0-8812-d24921aab274
8040,Avatime_phase1,11755,6.77756,0.40372,7.394506931,2.261233807,9.655740738,None,336d9e99-af59-4b3c-bfb7-9fae03c42c60
8041,Avatime_phase1,11545,6.77846,0.40372,6.268145561,2.308477163,8.576622963,None,2f766723-7425-4c3e-aafc-478668883af9
8042,Avatime_phase1,18273,6.79014,0.40372,6.761539936,2.975741863,9.737281799,None,fe480466-d828-41cf-ab8b-4afd2699db74
8043,Avatime_phase1,13746,6.79104,0.40372,6.262595177,2.421061277,8.683656693,None,b3ca94f8-a141-402b-9d4c-e754b9274ec4
8044,Avatime_phase1,17490,6.79194,0.40372,6.116449356,2.324581385,8.441030502,None,98d8e34d-c67f-4aef-a5ff-cf5a94aca107
8045,Avatime_phase1,11175,6.79283,0.40372,6.079593658,2.298856497,8.378450394,None,64a50ca2-d349-4dc2-998a-7dd4cdacef04
8046,Avatime_phase1,2298,6.79822,0.40372,6.083916664,2.299360037,8.383276939,None,39294bf2-bfc6-4d07-8b88-916627bd9fb6
8047,Avatime_phase1,16206,6.79912,0.40372,7.052035332,2.521342516,9.573377609,None,bb9d1931-e2a9-495e-a4f6-15304342ac21
8048,Avatime_phase1,17895,6.80002,0.40372,9.147389412,3.787540197,12.93492985,None,40958bc0-8a70-4d93-8969-bc1f112df5db
8049,Avatime_phase1,11964,6.80092,0.40372,8.50295639,4.628569603,13.13152599,None,e8007333-af49-4fdb-8b8c-ec3f5cd045f6
8050,Avatime_phase1,1148,6.80182,0.40372,8.148653984,3.51707387,11.66572762,None,7e2fe196-9dd6-4701-8211-7a7c6066fda7
8051,Avatime_phase1,15080,6.80271,0.40372,6.349365234,2.425959587,8.775324821,None,4adfb359-606b-48fe-8673-9eca8752ca35
8052,Avatime_phase1,18563,6.80361,0.40372,6.079436302,2.298574448,8.37801075,None,3df220f6-bafa-4934-9229-0434d994f4d9
8053,Avatime_phase1,15285,6.80541,0.40372,6.079322815,2.298444033,8.377766609,None,553363d7-2592-44ba-bcc3-4184c245acbc
